id,timestamp,subject,session,event,handle,content_pk1
7,2017-09-10T09:53:59Z,R and the Enlightenment,28540132,CONTENT_ACCESS,NA,1579302
7,2017-09-10T09:53:59Z,R and the Enlightenment,28540132,CONTENT_ACCESS,NA,1579301
7,2017-09-10T09:53:59Z,R and the Enlightenment,28540132,CONTENT_ACCESS,NA,1579240
7,2017-08-18T14:38:05Z,R and the Enlightenment,27304503,CONTENT_ACCESS,NA,1579295
7,2017-08-18T14:38:05Z,R and the Enlightenment,27304503,CONTENT_ACCESS,NA,1579299
7,2017-08-18T14:38:05Z,R and the Enlightenment,27304503,CONTENT_ACCESS,NA,1579296
7,2017-08-18T14:38:05Z,R and the Enlightenment,27304503,CONTENT_ACCESS,NA,1579297
7,2017-08-18T14:38:05Z,R and the Enlightenment,27304503,CONTENT_ACCESS,NA,1579298
7,2017-08-18T14:38:05Z,R and the Enlightenment,27304503,CONTENT_ACCESS,NA,1579300
7,2017-08-18T14:38:05Z,R and the Enlightenment,27304503,COURSE_ACCESS,content,1579239
7,2017-08-18T14:38:16Z,R and the Enlightenment,27304503,COURSE_ACCESS,NA,NA
7,2017-09-11T14:55:13Z,R and the Enlightenment,28619739,COURSE_ACCESS,NA,NA
7,2017-09-11T14:55:10Z,R and the Enlightenment,28619739,COURSE_ACCESS,content,1579241
7,2017-10-24T11:25:14Z,R and the Enlightenment,31154398,CONTENT_ACCESS,NA,1855175
7,2017-10-24T11:25:14Z,R and the Enlightenment,31154398,CONTENT_ACCESS,NA,1855183
7,2017-09-11T14:55:10Z,R and the Enlightenment,28619739,CONTENT_ACCESS,NA,1579314
7,2017-10-25T12:01:08Z,R and the Enlightenment,31210839,CONTENT_ACCESS,NA,1855175
7,2017-10-25T12:01:08Z,R and the Enlightenment,31210839,CONTENT_ACCESS,NA,1855183
7,2017-10-25T12:01:08Z,R and the Enlightenment,31210839,COURSE_ACCESS,content,1855175
7,2017-10-25T12:01:12Z,R and the Enlightenment,31210839,COURSE_ACCESS,discussion_board_entry,NA
7,2017-10-25T12:01:15Z,R and the Enlightenment,31210839,COURSE_ACCESS,discussion_board_entry,NA
7,2017-10-25T12:01:21Z,R and the Enlightenment,31210839,COURSE_ACCESS,db_thread_list_entry,NA
7,2017-10-25T12:01:33Z,R and the Enlightenment,31210839,COURSE_ACCESS,NA,1579246
7,2017-10-25T12:01:37Z,R and the Enlightenment,31210839,COURSE_ACCESS,check_grade,NA
7,2017-09-11T14:55:10Z,R and the Enlightenment,28619739,CONTENT_ACCESS,NA,1579313
7,2017-09-11T14:55:10Z,R and the Enlightenment,28619739,CONTENT_ACCESS,NA,1579312
7,2017-09-11T14:55:10Z,R and the Enlightenment,28619739,CONTENT_ACCESS,NA,1579311
7,2017-09-11T14:55:10Z,R and the Enlightenment,28619739,CONTENT_ACCESS,NA,1579310
7,2017-09-11T14:55:10Z,R and the Enlightenment,28619739,CONTENT_ACCESS,NA,1579309
7,2017-10-30T12:07:26Z,R and the Enlightenment,31387004,CONTENT_ACCESS,NA,1855175
7,2017-10-30T12:07:26Z,R and the Enlightenment,31387004,CONTENT_ACCESS,NA,1855183
7,2017-10-30T12:07:26Z,R and the Enlightenment,31387004,COURSE_ACCESS,content,1855175
7,2017-10-30T12:07:39Z,R and the Enlightenment,31387004,CONTENT_ACCESS,NA,1855175
7,2017-10-30T12:07:39Z,R and the Enlightenment,31387004,CONTENT_ACCESS,NA,1855183
7,2017-10-30T12:07:39Z,R and the Enlightenment,31387004,COURSE_ACCESS,content,1855175
7,2017-10-30T12:08:33Z,R and the Enlightenment,31387004,COURSE_ACCESS,NA,1579246
7,2017-09-11T14:55:10Z,R and the Enlightenment,28619739,CONTENT_ACCESS,NA,1579308
7,2017-09-11T14:55:10Z,R and the Enlightenment,28619739,CONTENT_ACCESS,NA,1579241
7,2017-07-28T14:35:47Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579235
7,2017-07-28T14:35:47Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579266
7,2017-07-28T14:35:47Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579267
7,2017-07-28T14:35:47Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579268
7,2017-07-28T14:35:47Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579269
7,2017-07-28T14:35:47Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579270
7,2017-07-28T14:35:47Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579271
7,2017-07-28T14:35:47Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579272
7,2017-07-28T14:35:47Z,R and the Enlightenment,26305945,COURSE_ACCESS,content,1579235
7,2017-07-28T14:36:05Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579236
7,2017-07-28T14:36:05Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579273
7,2017-07-28T14:36:05Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579274
7,2017-07-28T14:36:05Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579275
7,2017-07-28T14:36:05Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579276
7,2017-07-28T14:36:05Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579277
7,2017-07-28T14:36:05Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579278
7,2017-07-28T14:36:05Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579279
7,2017-07-28T14:36:05Z,R and the Enlightenment,26305945,COURSE_ACCESS,content,1579236
7,2017-07-28T14:36:22Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579237
7,2017-07-28T14:36:22Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579280
7,2017-07-28T14:36:22Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579281
7,2017-07-28T14:36:22Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579282
7,2017-07-28T14:36:22Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579283
7,2017-07-28T14:36:22Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579284
7,2017-07-28T14:36:22Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579285
7,2017-07-28T14:36:22Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579286
7,2017-07-28T14:36:22Z,R and the Enlightenment,26305945,COURSE_ACCESS,content,1579237
7,2017-07-28T14:36:42Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579238
7,2017-07-28T14:36:42Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579287
7,2017-07-28T14:36:42Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579288
7,2017-07-28T14:36:42Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579289
7,2017-07-28T14:36:42Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579290
7,2017-07-28T14:36:42Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579291
7,2017-07-28T14:36:42Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579292
7,2017-07-28T14:36:42Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579293
7,2017-07-28T14:36:42Z,R and the Enlightenment,26305945,COURSE_ACCESS,content,1579238
7,2017-07-28T15:21:54Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579236
7,2017-07-28T15:21:54Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579273
7,2017-07-28T15:21:54Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579274
7,2017-07-28T15:21:54Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579275
7,2017-07-28T15:21:54Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579276
7,2017-07-28T15:21:54Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579277
7,2017-07-28T15:21:54Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579278
7,2017-07-28T15:21:54Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579279
7,2017-07-28T15:21:54Z,R and the Enlightenment,26305945,COURSE_ACCESS,content,1579236
7,2017-07-28T15:22:14Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579235
7,2017-07-28T15:22:14Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579266
7,2017-07-28T15:22:14Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579267
7,2017-07-28T15:22:14Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579268
7,2017-07-28T15:22:14Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579269
7,2017-07-28T15:22:14Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579270
7,2017-07-28T15:22:14Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579271
7,2017-07-28T15:22:14Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579272
7,2017-07-28T15:22:14Z,R and the Enlightenment,26305945,COURSE_ACCESS,content,1579235
7,2017-07-28T15:22:27Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579234
7,2017-07-28T15:22:27Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579259
7,2017-07-28T15:22:27Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579260
7,2017-07-28T15:22:27Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579261
7,2017-07-28T15:22:27Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579262
7,2017-07-28T15:22:27Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579263
7,2017-07-28T15:22:27Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579264
7,2017-07-28T15:22:27Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579265
7,2017-07-28T15:22:27Z,R and the Enlightenment,26305945,COURSE_ACCESS,content,1579234
7,2017-10-30T19:12:11Z,R and the Enlightenment,31408881,CONTENT_ACCESS,NA,1855175
7,2017-10-30T19:12:11Z,R and the Enlightenment,31408881,CONTENT_ACCESS,NA,1855183
7,2017-10-30T19:12:11Z,R and the Enlightenment,31408881,COURSE_ACCESS,content,1855175
7,2017-10-30T19:12:30Z,R and the Enlightenment,31408881,COURSE_ACCESS,discussion_board_entry,NA
7,2017-10-30T19:12:33Z,R and the Enlightenment,31408881,COURSE_ACCESS,discussion_board_entry,NA
7,2017-10-30T19:12:38Z,R and the Enlightenment,31408881,COURSE_ACCESS,discussion_board_entry,NA
7,2017-10-30T19:12:40Z,R and the Enlightenment,31408881,COURSE_ACCESS,discussion_board_entry,NA
7,2017-10-30T19:12:44Z,R and the Enlightenment,31408881,COURSE_ACCESS,NA,NA
7,2017-10-30T19:12:48Z,R and the Enlightenment,31408881,COURSE_ACCESS,check_grade,NA
7,2017-10-30T19:12:52Z,R and the Enlightenment,31408881,COURSE_ACCESS,NA,1579246
7,2017-10-30T20:30:02Z,R and the Enlightenment,31408881,COURSE_ACCESS,NA,1579246
7,2017-07-24T15:56:44Z,R and the Enlightenment,26137325,CONTENT_ACCESS,NA,1579271
7,2017-08-17T08:37:00Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579239
7,2017-08-17T08:37:00Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579294
7,2017-09-04T08:40:09Z,R and the Enlightenment,28176830,COURSE_ACCESS,announcements_entry,NA
7,2017-09-04T08:39:36Z,R and the Enlightenment,28176830,COURSE_ACCESS,NA,NA
7,2017-09-04T08:39:26Z,R and the Enlightenment,28176830,COURSE_ACCESS,check_grade,NA
7,2017-08-30T10:50:19Z,R and the Enlightenment,27953636,CONTENT_ACCESS,NA,1579239
7,2017-08-30T10:50:19Z,R and the Enlightenment,27953636,CONTENT_ACCESS,NA,1579294
7,2017-10-26T12:19:59Z,R and the Enlightenment,31259111,CONTENT_ACCESS,NA,1855175
7,2017-10-26T12:19:59Z,R and the Enlightenment,31259111,CONTENT_ACCESS,NA,1855183
7,2017-10-26T12:19:59Z,R and the Enlightenment,31259111,COURSE_ACCESS,content,1855175
7,2017-10-26T12:23:00Z,R and the Enlightenment,31259111,COURSE_ACCESS,discussion_board_entry,NA
7,2017-10-26T12:23:07Z,R and the Enlightenment,31259111,COURSE_ACCESS,discussion_board_entry,NA
7,2017-10-26T12:23:26Z,R and the Enlightenment,31259111,COURSE_ACCESS,db_thread_list_entry,NA
7,2017-10-26T12:23:32Z,R and the Enlightenment,31259111,COURSE_ACCESS,discussion_board_entry,NA
7,2017-10-26T12:23:36Z,R and the Enlightenment,31259111,COURSE_ACCESS,discussion_board_entry,NA
7,2017-10-26T12:23:40Z,R and the Enlightenment,31259111,COURSE_ACCESS,discussion_board_entry,NA
7,2017-08-17T08:37:00Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579295
7,2017-10-26T12:23:51Z,R and the Enlightenment,31259111,COURSE_ACCESS,announcements_entry,NA
7,2017-10-26T12:25:16Z,R and the Enlightenment,31259111,COURSE_ACCESS,check_grade,NA
7,2017-08-17T08:37:00Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579296
7,2017-08-17T08:37:00Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579297
7,2017-08-17T08:37:00Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579298
7,2017-08-17T08:37:00Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579299
7,2017-08-17T08:37:00Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579300
7,2017-08-17T08:37:00Z,R and the Enlightenment,27208467,COURSE_ACCESS,content,1579239
7,2017-08-17T08:37:03Z,R and the Enlightenment,27208467,COURSE_ACCESS,NA,NA
7,2017-08-17T08:37:14Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579239
7,2017-08-17T08:37:14Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579294
7,2017-08-17T08:37:14Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579295
7,2017-08-17T08:37:14Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579296
7,2017-08-17T08:37:14Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579297
7,2017-08-17T08:37:14Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579298
7,2017-08-17T08:37:14Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579299
7,2017-08-17T08:37:14Z,R and the Enlightenment,27208467,CONTENT_ACCESS,NA,1579300
7,2017-08-17T08:37:14Z,R and the Enlightenment,27208467,COURSE_ACCESS,content,1579239
7,2017-08-17T08:37:38Z,R and the Enlightenment,27208467,COURSE_ACCESS,NA,1579258
7,2017-08-31T09:28:53Z,R and the Enlightenment,28006537,COURSE_ACCESS,content,NA
7,2017-08-31T09:28:49Z,R and the Enlightenment,28006537,COURSE_ACCESS,content,1579239
7,2017-08-31T09:28:49Z,R and the Enlightenment,28006537,CONTENT_ACCESS,NA,1579300
7,2017-08-31T09:28:49Z,R and the Enlightenment,28006537,CONTENT_ACCESS,NA,1579299
7,2017-08-31T09:28:49Z,R and the Enlightenment,28006537,CONTENT_ACCESS,NA,1579298
7,2017-07-10T09:50:49Z,R and the Enlightenment,25580576,CONTENT_ACCESS,NA,1579260
7,2017-07-10T09:50:49Z,R and the Enlightenment,25580576,CONTENT_ACCESS,NA,1579261
7,2017-07-10T09:50:49Z,R and the Enlightenment,25580576,CONTENT_ACCESS,NA,1579262
7,2017-07-10T09:50:49Z,R and the Enlightenment,25580576,CONTENT_ACCESS,NA,1579263
7,2017-07-10T09:50:49Z,R and the Enlightenment,25580576,CONTENT_ACCESS,NA,1579264
7,2017-07-10T09:50:49Z,R and the Enlightenment,25580576,CONTENT_ACCESS,NA,1579265
7,2017-07-10T09:50:49Z,R and the Enlightenment,25580576,COURSE_ACCESS,content,1579234
7,2017-07-28T14:35:00Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579236
7,2017-07-28T14:35:00Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579273
7,2017-07-28T14:35:00Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579274
7,2017-07-28T14:35:00Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579275
7,2017-07-28T14:35:00Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579276
7,2017-07-28T14:35:00Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579277
7,2017-07-28T14:35:00Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579278
7,2017-07-28T14:35:00Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579279
7,2017-07-28T14:35:00Z,R and the Enlightenment,26305945,COURSE_ACCESS,content,1579236
7,2017-07-28T14:35:04Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579234
7,2017-07-28T14:35:04Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579259
7,2017-07-28T14:35:04Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579260
7,2017-07-28T14:35:04Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579261
7,2017-07-28T14:35:04Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579262
7,2017-07-28T14:35:04Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579263
7,2017-07-28T14:35:04Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579264
7,2017-07-28T14:35:04Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579265
7,2017-07-28T14:35:04Z,R and the Enlightenment,26305945,COURSE_ACCESS,content,1579234
7,2017-07-28T14:35:11Z,R and the Enlightenment,26305945,COURSE_ACCESS,NA,1579258
7,2017-07-28T14:35:20Z,R and the Enlightenment,26305945,COURSE_ACCESS,content,NA
7,2017-07-28T14:35:20Z,R and the Enlightenment,26305945,COURSE_ACCESS,NA,NA
7,2017-07-28T14:35:22Z,R and the Enlightenment,26305945,COURSE_ACCESS,NA,1579258
7,2017-07-28T14:35:25Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579261
7,2017-07-28T14:35:25Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579234
7,2017-07-28T14:35:25Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579259
7,2017-07-28T14:35:25Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579260
7,2017-07-28T14:35:25Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579262
7,2017-07-28T14:35:25Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579263
7,2017-07-28T14:35:25Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579264
7,2017-07-28T14:35:25Z,R and the Enlightenment,26305945,CONTENT_ACCESS,NA,1579265
7,2017-07-28T14:35:25Z,R and the Enlightenment,26305945,COURSE_ACCESS,content,1579234
7,2017-08-30T10:50:19Z,R and the Enlightenment,27953636,CONTENT_ACCESS,NA,1579295
7,2017-08-30T10:50:19Z,R and the Enlightenment,27953636,CONTENT_ACCESS,NA,1579296
7,2017-10-05T17:49:57Z,R and the Enlightenment,30039796,COURSE_ACCESS,db_thread_list_entry,NA
7,2017-10-05T17:49:54Z,R and the Enlightenment,30039796,COURSE_ACCESS,discussion_board_entry,NA
7,2017-08-25T08:50:07Z,R and the Enlightenment,27689866,CONTENT_ACCESS,NA,1579239
7,2017-08-25T08:50:07Z,R and the Enlightenment,27689866,CONTENT_ACCESS,NA,1579294
7,2017-08-25T08:50:07Z,R and the Enlightenment,27689866,CONTENT_ACCESS,NA,1579295
7,2017-08-25T08:50:07Z,R and the Enlightenment,27689866,CONTENT_ACCESS,NA,1579296
7,2017-08-25T08:50:07Z,R and the Enlightenment,27689866,CONTENT_ACCESS,NA,1579297
7,2017-08-25T08:50:07Z,R and the Enlightenment,27689866,CONTENT_ACCESS,NA,1579298
7,2017-08-25T08:50:07Z,R and the Enlightenment,27689866,CONTENT_ACCESS,NA,1579299
7,2017-08-25T08:50:07Z,R and the Enlightenment,27689866,CONTENT_ACCESS,NA,1579300
7,2017-08-25T08:50:07Z,R and the Enlightenment,27689866,COURSE_ACCESS,content,1579239
7,2017-08-15T09:37:03Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579264
7,2017-08-15T09:37:03Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579263
7,2017-08-15T09:37:03Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579262
7,2017-08-15T09:37:03Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579261
7,2017-08-15T09:37:03Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579260
7,2017-08-15T09:37:03Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579259
7,2017-08-15T09:37:03Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579234
7,2017-08-15T09:34:02Z,R and the Enlightenment,27066624,COURSE_ACCESS,content,1579238
7,2017-08-30T10:50:19Z,R and the Enlightenment,27953636,CONTENT_ACCESS,NA,1579297
7,2017-08-30T10:50:19Z,R and the Enlightenment,27953636,CONTENT_ACCESS,NA,1579298
7,2017-08-30T10:50:19Z,R and the Enlightenment,27953636,CONTENT_ACCESS,NA,1579299
7,2017-08-30T10:50:19Z,R and the Enlightenment,27953636,CONTENT_ACCESS,NA,1579300
7,2017-08-30T10:50:19Z,R and the Enlightenment,27953636,COURSE_ACCESS,content,1579239
7,2017-08-30T10:50:24Z,R and the Enlightenment,27953636,COURSE_ACCESS,discussion_board_entry,NA
7,2017-08-30T10:50:27Z,R and the Enlightenment,27953636,COURSE_ACCESS,discussion_board_entry,NA
7,2017-08-30T10:50:34Z,R and the Enlightenment,27953636,COURSE_ACCESS,db_thread_list_entry,NA
7,2017-08-30T10:51:58Z,R and the Enlightenment,27953636,COURSE_ACCESS,discussion_board_entry,NA
7,2017-08-25T08:50:10Z,R and the Enlightenment,27689866,CONTENT_ACCESS,NA,1579232
7,2017-08-25T08:50:10Z,R and the Enlightenment,27689866,CONTENT_ACCESS,NA,1579253
7,2017-08-30T10:52:00Z,R and the Enlightenment,27953636,COURSE_ACCESS,db_thread_list_entry,NA
7,2017-08-30T10:53:37Z,R and the Enlightenment,27953636,COURSE_ACCESS,discussion_board_entry,NA
7,2017-08-30T10:53:40Z,R and the Enlightenment,27953636,COURSE_ACCESS,db_thread_list_entry,NA
7,2017-08-30T10:53:43Z,R and the Enlightenment,27953636,COURSE_ACCESS,discussion_board_entry,NA
7,2017-08-30T10:53:46Z,R and the Enlightenment,27953636,COURSE_ACCESS,db_thread_list_entry,NA
7,2017-08-30T10:54:04Z,R and the Enlightenment,27953636,COURSE_ACCESS,discussion_board_entry,NA
7,2017-08-15T09:34:02Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579293
7,2017-08-15T09:34:02Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579292
7,2017-08-15T09:34:02Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579291
7,2017-08-15T09:34:02Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579290
7,2017-08-15T09:34:02Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579289
7,2017-08-15T09:34:02Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579288
7,2017-08-15T09:34:02Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579287
7,2017-08-15T09:34:02Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579238
7,2017-08-15T09:33:46Z,R and the Enlightenment,27066624,COURSE_ACCESS,content,1579237
7,2017-08-15T09:33:46Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579286
7,2017-08-15T09:33:46Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579285
7,2017-08-15T09:33:46Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579284
7,2017-08-15T09:33:46Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579283
7,2017-08-15T09:33:46Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579282
7,2017-08-15T09:33:46Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579281
7,2017-08-15T09:33:46Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579280
7,2017-08-15T09:33:46Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579237
7,2017-08-15T09:33:28Z,R and the Enlightenment,27066624,COURSE_ACCESS,content,1579236
7,2017-08-15T09:33:28Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579279
7,2017-08-15T09:33:28Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579278
7,2017-08-15T09:33:28Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579277
7,2017-08-15T09:33:28Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579276
7,2017-08-15T09:33:28Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579275
7,2017-08-15T09:33:28Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579274
7,2017-08-15T09:33:28Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579273
7,2017-08-15T09:33:28Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579236
7,2017-08-15T09:33:08Z,R and the Enlightenment,27066624,COURSE_ACCESS,content,1579235
7,2017-08-15T09:33:08Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579272
7,2017-08-15T09:33:08Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579271
7,2017-08-15T09:33:08Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579270
7,2017-08-15T09:33:08Z,R and the Enlightenment,27066624,CONTENT_ACCESS,NA,1579269
7,2017-07-06T08:25:11Z,R and the Enlightenment,25465731,COURSE_ACCESS,NA,1579246
7,2017-07-06T08:29:30Z,R and the Enlightenment,25465731,COURSE_ACCESS,NA,1579258
7,2017-07-06T08:29:33Z,R and the Enlightenment,25465731,CONTENT_ACCESS,NA,1579234
7,2017-10-14T11:06:53Z,R and the Enlightenment,30601283,COURSE_ACCESS,content,1855175
7,2017-10-14T11:06:53Z,R and the Enlightenment,30601283,CONTENT_ACCESS,NA,1855183
7,2017-10-14T11:06:53Z,R and the Enlightenment,30601283,CONTENT_ACCESS,NA,1855175
7,2017-10-14T11:06:48Z,R and the Enlightenment,30601283,COURSE_ACCESS,check_grade,NA
7,2017-10-14T11:06:44Z,R and the Enlightenment,30601283,COURSE_ACCESS,content,1855175
7,2017-10-14T11:06:44Z,R and the Enlightenment,30601283,CONTENT_ACCESS,NA,1855183
7,2017-10-14T11:06:44Z,R and the Enlightenment,30601283,CONTENT_ACCESS,NA,1855175
7,2017-07-06T08:29:33Z,R and the Enlightenment,25465731,CONTENT_ACCESS,NA,1579259
7,2017-07-06T08:29:33Z,R and the Enlightenment,25465731,CONTENT_ACCESS,NA,1579260
7,2017-07-06T08:29:33Z,R and the Enlightenment,25465731,CONTENT_ACCESS,NA,1579261
7,2017-07-06T08:29:33Z,R and the Enlightenment,25465731,CONTENT_ACCESS,NA,1579262
7,2017-07-06T08:29:33Z,R and the Enlightenment,25465731,CONTENT_ACCESS,NA,1579263
7,2017-07-06T08:29:33Z,R and the Enlightenment,25465731,CONTENT_ACCESS,NA,1579264
7,2017-07-06T08:29:33Z,R and the Enlightenment,25465731,CONTENT_ACCESS,NA,1579265
7,2017-07-06T08:29:33Z,R and the Enlightenment,25465731,COURSE_ACCESS,content,1579234
